Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Mn-Cr-S-Se,6.249000,6.249000,19.826000,1.000000,181.660000,59.640000,162.080000,162.080000,61.010000,61.010000,120.650000,120.650000,0.330000,0.330000
Mn-Cr-S-Te,6.503000,6.503000,18.308000,1.000000,130.970000,68.290000,95.360000,95.360000,31.340000,31.340000,99.630000,99.630000,0.520000,0.520000
Mn-Cr-Te-O,5.936000,5.936000,21.969000,1.000000,-414.610000,-448.840000,71.280000,71.280000,17.110000,17.110000,-431.730000,-431.730000,1.080000,1.080000
Mn-Cr-Te-S,6.383000,6.383000,19.003000,1.000000,148.540000,100.230000,80.910000,80.910000,24.160000,24.160000,124.380000,124.380000,0.670000,0.670000
Mn-Cr-Te-Se,6.628000,6.628000,17.620000,1.000000,146.440000,26.550000,141.620000,141.620000,59.940000,59.940000,86.500000,86.500000,0.180000,0.180000
Mn-Ge-O-S,5.770000,5.770000,23.251000,1.000000,49.980000,27.610000,34.730000,34.730000,11.190000,11.190000,38.800000,38.800000,0.550000,0.550000
Mn-Ge-O-Se,5.575000,5.575000,24.911000,1.000000,174.050000,82.440000,135.000000,135.000000,45.800000,45.800000,128.240000,128.240000,0.470000,0.470000
Mn-Ge-O-Te,5.948000,5.948000,21.879000,1.000000,-130.240000,-156.460000,57.700000,57.700000,13.110000,13.110000,-143.350000,-143.350000,1.200000,1.200000
Mn-Ge-Se-O,5.901000,5.901000,22.233000,1.000000,217.350000,90.600000,179.590000,179.590000,63.380000,63.380000,153.980000,153.980000,0.420000,0.420000
Mn-Ge-Se-S,6.606000,6.606000,17.740000,1.000000,171.120000,-25.370000,167.360000,167.360000,98.240000,98.240000,72.880000,72.880000,-0.150000,-0.150000
Mn-Ge-Se-Te,6.597000,6.597000,17.787000,1.000000,60.280000,20.370000,53.400000,53.400000,19.950000,19.950000,40.330000,40.330000,0.340000,0.340000
Mn-Ge-S-O,5.858000,5.858000,22.558000,1.000000,265.690000,92.710000,233.340000,233.340000,86.490000,86.490000,179.200000,179.200000,0.350000,0.350000
Mn-Ge-S-Se,6.367000,6.367000,19.099000,1.000000,79.100000,18.280000,74.880000,74.880000,30.410000,30.410000,48.690000,48.690000,0.230000,0.230000
Mn-Ge-S-Te,6.434000,6.434000,18.703000,1.000000,17.860000,-16.220000,3.140000,3.140000,17.040000,17.040000,0.820000,0.820000,-0.910000,-0.910000
Mn-Ge-Te-O,6.136000,6.136000,20.564000,1.000000,221.550000,48.760000,210.810000,210.810000,86.390000,86.390000,135.160000,135.160000,0.220000,0.220000
Mn-Ge-Te-S,6.874000,6.874000,16.382000,1.000000,152.280000,84.340000,105.570000,105.570000,33.970000,33.970000,118.310000,118.310000,0.550000,0.550000
Mn-Ge-Te-Se,7.527000,7.527000,13.662000,1.000000,63.120000,53.730000,17.380000,17.380000,4.690000,4.690000,58.430000,58.430000,0.850000,0.850000
Mn-Hf-O-S,6.196000,6.196000,20.164000,1.000000,-150.470000,235.620000,218.480000,218.480000,-193.040000,-193.040000,42.570000,42.570000,-1.570000,-1.570000
Mn-Hf-O-Se,5.844000,5.844000,22.671000,1.000000,8.100000,-55.830000,-376.540000,-376.540000,31.960000,31.960000,-23.860000,-23.860000,-6.890000,-6.890000
Mn-Hf-O-Te,6.065000,6.065000,21.046000,1.000000,-266.290000,-230.840000,-66.200000,-66.200000,-17.730000,-17.730000,-248.570000,-248.570000,0.870000,0.870000
Mn-Hf-Se-O,6.284000,6.284000,19.605000,1.000000,137.070000,-35.680000,127.790000,127.790000,86.380000,86.380000,50.700000,50.700000,-0.260000,-0.260000
Mn-Hf-Se-S,6.771000,6.771000,16.884000,1.000000,144.480000,62.790000,117.200000,117.200000,40.850000,40.850000,103.640000,103.640000,0.430000,0.430000
Mn-Hf-Se-Te,6.691000,6.691000,17.293000,1.000000,73.350000,50.110000,39.120000,39.120000,11.620000,11.620000,61.730000,61.730000,0.680000,0.680000
Mn-Hf-S-O,6.175000,6.175000,20.305000,1.000000,212.800000,105.590000,160.410000,160.410000,53.600000,53.600000,159.190000,159.190000,0.500000,0.500000
Mn-Hf-S-Se,6.750000,6.750000,16.991000,1.000000,-175.700000,-124.480000,-87.500000,-87.500000,-25.610000,-25.610000,-150.090000,-150.090000,0.710000,0.710000
Mn-Hf-S-Te,6.547000,6.547000,18.061000,1.000000,123.390000,73.980000,79.030000,79.030000,24.700000,24.700000,98.690000,98.690000,0.600000,0.600000
Mn-Hf-Te-O,6.377000,6.377000,19.036000,1.000000,189.030000,132.130000,96.670000,96.670000,28.450000,28.450000,160.580000,160.580000,0.700000,0.700000
Mn-Hf-Te-S,7.008000,7.008000,15.764000,1.000000,74.020000,35.150000,57.330000,57.330000,19.440000,19.440000,54.580000,54.580000,0.470000,0.470000
Mn-Hf-Te-Se,7.183000,7.183000,15.006000,1.000000,118.130000,60.130000,87.520000,87.520000,29.000000,29.000000,89.130000,89.130000,0.510000,0.510000
Mn-Mo-O-S,5.849000,5.849000,22.626000,1.000000,273.850000,92.430000,242.650000,242.650000,90.710000,90.710000,183.140000,183.140000,0.340000,0.340000
Mn-Mo-O-Se,5.953000,5.953000,21.847000,1.000000,73.970000,28.910000,62.670000,62.670000,22.530000,22.530000,51.440000,51.440000,0.390000,0.390000
Mn-Mo-O-Te,6.075000,6.075000,20.979000,1.000000,83.250000,-13.310000,81.120000,81.120000,48.280000,48.280000,34.970000,34.970000,-0.160000,-0.160000
Mn-Mo-Se-O,5.855000,5.855000,22.583000,1.000000,264.220000,73.920000,243.540000,243.540000,95.150000,95.150000,169.070000,169.070000,0.280000,0.280000
Mn-Mo-Se-S,6.385000,6.385000,18.989000,1.000000,200.150000,59.420000,182.510000,182.510000,70.360000,70.360000,129.780000,129.780000,0.300000,0.300000
Mn-Mo-Se-Te,6.760000,6.760000,16.939000,1.000000,121.180000,26.900000,115.210000,115.210000,47.140000,47.140000,74.040000,74.040000,0.220000,0.220000
Mn-Mo-S-O,5.808000,5.808000,22.949000,1.000000,271.370000,103.380000,231.980000,231.980000,83.990000,83.990000,187.380000,187.380000,0.380000,0.380000
Mn-Mo-S-Se,6.370000,6.370000,19.077000,1.000000,210.750000,54.190000,196.810000,196.810000,78.280000,78.280000,132.470000,132.470000,0.260000,0.260000
Mn-Mo-S-Te,6.592000,6.592000,17.813000,1.000000,124.880000,59.160000,96.860000,96.860000,32.860000,32.860000,92.020000,92.020000,0.470000,0.470000
Mn-Mo-Te-O,6.052000,6.052000,21.136000,1.000000,-37.050000,-139.790000,490.370000,490.370000,51.370000,51.370000,-88.420000,-88.420000,3.770000,3.770000
Mn-Mo-Te-S,6.519000,6.519000,18.218000,1.000000,191.060000,71.660000,164.180000,164.180000,59.700000,59.700000,131.360000,131.360000,0.380000,0.380000
Mn-Mo-Te-Se,6.762000,6.762000,16.929000,1.000000,150.210000,51.240000,132.730000,132.730000,49.480000,49.480000,100.720000,100.720000,0.340000,0.340000
Mn-Pb-O-S,6.061000,6.061000,21.071000,1.000000,10.560000,-2.280000,10.070000,10.070000,6.420000,6.420000,4.140000,4.140000,-0.220000,-0.220000
Mn-Pb-O-Se,6.040000,6.040000,21.223000,1.000000,76.620000,-0.310000,76.620000,76.620000,38.470000,38.470000,38.160000,38.160000,-0.000000,-0.000000
Mn-Pb-O-Te,6.116000,6.116000,20.693000,1.000000,29.420000,-59.620000,-91.410000,-91.410000,44.520000,44.520000,-15.100000,-15.100000,-2.030000,-2.030000
Mn-Pb-Se-O,6.862000,6.862000,16.440000,1.000000,14.700000,-17.310000,-5.700000,-5.700000,16.000000,16.000000,-1.310000,-1.310000,-1.180000,-1.180000
Mn-Pb-Se-S,7.058000,7.058000,15.540000,1.000000,-33.640000,-40.200000,14.380000,14.380000,3.280000,3.280000,-36.920000,-36.920000,1.190000,1.190000
Mn-Pb-Se-Te,6.545000,6.545000,18.073000,1.000000,93.890000,42.500000,74.660000,74.660000,25.700000,25.700000,68.200000,68.200000,0.450000,0.450000
Mn-Pb-S-O,6.365000,6.365000,19.109000,1.000000,65.350000,91.540000,-62.870000,-62.870000,-13.090000,-13.090000,78.440000,78.440000,1.400000,1.400000
Mn-Pb-S-Se,6.535000,6.535000,18.126000,1.000000,73.230000,23.060000,65.970000,65.970000,25.080000,25.080000,48.140000,48.140000,0.310000,0.310000
Mn-Pb-S-Te,6.382000,6.382000,19.007000,1.000000,43.870000,-7.040000,42.740000,42.740000,25.450000,25.450000,18.420000,18.420000,-0.160000,-0.160000
Mn-Pb-Te-O,7.152000,7.152000,15.132000,1.000000,54.550000,34.440000,32.810000,32.810000,10.050000,10.050000,44.490000,44.490000,0.630000,0.630000
Mn-Pb-Te-S,7.804000,7.804000,12.713000,1.000000,31.070000,11.870000,26.540000,26.540000,9.600000,9.600000,21.470000,21.470000,0.380000,0.380000
Mn-Pb-Te-Se,7.923000,7.923000,12.334000,1.000000,-34.620000,-5.220000,-33.830000,-33.830000,-14.700000,-14.700000,-19.920000,-19.920000,0.150000,0.150000
Mn-Si-O-S,5.880000,5.880000,22.388000,1.000000,-226.940000,-265.820000,84.410000,84.410000,19.440000,19.440000,-246.380000,-246.380000,1.170000,1.170000
Mn-Si-O-Se,5.842000,5.842000,22.680000,1.000000,-39.440000,-46.040000,14.310000,14.310000,3.300000,3.300000,-42.740000,-42.740000,1.170000,1.170000
Mn-Si-O-Te,5.907000,5.907000,22.185000,1.000000,56.860000,-33.470000,37.160000,37.160000,45.160000,45.160000,11.690000,11.690000,-0.590000,-0.590000
Mn-Si-Se-O,5.682000,5.682000,23.977000,1.000000,216.250000,164.890000,90.530000,90.530000,25.680000,25.680000,190.570000,190.570000,0.760000,0.760000
Mn-Si-Se-S,6.456000,6.456000,18.576000,1.000000,185.740000,37.370000,178.220000,178.220000,74.180000,74.180000,111.560000,111.560000,0.200000,0.200000
Mn-Si-Se-Te,6.722000,6.722000,17.132000,1.000000,-9.840000,-49.150000,235.560000,235.560000,19.650000,19.650000,-29.490000,-29.490000,4.990000,4.990000
Mn-Si-S-O,5.581000,5.581000,24.850000,1.000000,112.150000,73.470000,64.020000,64.020000,19.340000,19.340000,92.810000,92.810000,0.660000,0.660000
Mn-Si-S-Se,6.449000,6.449000,18.612000,1.000000,35.840000,-19.570000,25.160000,25.160000,27.710000,27.710000,8.140000,8.140000,-0.550000,-0.550000
Mn-Si-S-Te,6.551000,6.551000,18.037000,1.000000,26.980000,-3.200000,26.600000,26.600000,15.090000,15.090000,11.890000,11.890000,-0.120000,-0.120000
Mn-Si-Te-O,5.941000,5.941000,21.935000,1.000000,-247.640000,85.290000,-218.260000,-218.260000,-166.470000,-166.470000,-81.170000,-81.170000,-0.340000,-0.340000
Mn-Si-Te-S,6.671000,6.671000,17.393000,1.000000,216.910000,30.190000,212.710000,212.710000,93.360000,93.360000,123.550000,123.550000,0.140000,0.140000
Mn-Si-Te-Se,6.930000,6.930000,16.122000,1.000000,75.780000,28.560000,65.020000,65.020000,23.610000,23.610000,52.170000,52.170000,0.380000,0.380000
Mn-Sn-O-S,5.723000,5.723000,23.637000,1.000000,74.970000,10.810000,73.410000,73.410000,32.080000,32.080000,42.890000,42.890000,0.140000,0.140000
Mn-Sn-O-Se,5.716000,5.716000,23.697000,1.000000,65.300000,22.990000,57.200000,57.200000,21.150000,21.150000,44.150000,44.150000,0.350000,0.350000
Mn-Sn-O-Te,6.027000,6.027000,21.310000,1.000000,-270.160000,-187.350000,-140.230000,-140.230000,-41.400000,-41.400000,-228.760000,-228.760000,0.690000,0.690000
Mn-Sn-Se-O,6.310000,6.310000,19.446000,1.000000,216.970000,80.480000,187.120000,187.120000,68.250000,68.250000,148.730000,148.730000,0.370000,0.370000
Mn-Sn-Se-S,6.864000,6.864000,16.432000,1.000000,-35.110000,-51.370000,40.050000,40.050000,8.130000,8.130000,-43.240000,-43.240000,1.460000,1.460000
Mn-Sn-Se-Te,6.693000,6.693000,17.284000,1.000000,88.670000,60.050000,48.000000,48.000000,14.310000,14.310000,74.360000,74.360000,0.680000,0.680000
Mn-Sn-S-O,6.173000,6.173000,20.317000,1.000000,367.720000,217.520000,239.040000,239.040000,75.100000,75.100000,292.620000,292.620000,0.590000,0.590000
Mn-Sn-S-Se,6.523000,6.523000,18.192000,1.000000,32.290000,10.510000,28.870000,28.870000,10.890000,10.890000,21.400000,21.400000,0.330000,0.330000
Mn-Sn-S-Te,6.324000,6.324000,19.355000,1.000000,71.590000,3.970000,71.370000,71.370000,33.810000,33.810000,37.780000,37.780000,0.060000,0.060000
Mn-Sn-Te-O,6.431000,6.431000,18.716000,1.000000,205.340000,84.720000,170.390000,170.390000,60.310000,60.310000,145.030000,145.030000,0.410000,0.410000
Mn-Sn-Te-S,7.490000,7.490000,13.800000,1.000000,84.280000,34.710000,69.990000,69.990000,24.790000,24.790000,59.500000,59.500000,0.410000,0.410000
Mn-Sn-Te-Se,7.372000,7.372000,14.246000,1.000000,97.270000,4.220000,97.090000,97.090000,46.530000,46.530000,50.740000,50.740000,0.040000,0.040000
Mn-Ti-O-S,5.822000,5.822000,22.837000,1.000000,-81.790000,12.800000,-79.780000,-79.780000,-47.300000,-47.300000,-34.490000,-34.490000,-0.160000,-0.160000
Mn-Ti-O-Se,5.767000,5.767000,23.279000,1.000000,163.520000,58.450000,142.620000,142.620000,52.530000,52.530000,110.990000,110.990000,0.360000,0.360000
Mn-Ti-O-Te,6.008000,6.008000,21.444000,1.000000,337.650000,351.980000,-29.270000,-29.270000,-7.170000,-7.170000,344.820000,344.820000,1.040000,1.040000
Mn-Ti-Se-O,5.944000,5.944000,21.908000,1.000000,102.980000,110.650000,-15.920000,-15.920000,-3.840000,-3.840000,106.810000,106.810000,1.070000,1.070000
Mn-Ti-Se-S,6.537000,6.537000,18.117000,1.000000,147.620000,57.350000,125.340000,125.340000,45.140000,45.140000,102.480000,102.480000,0.390000,0.390000
Mn-Ti-Se-Te,6.813000,6.813000,16.676000,1.000000,50.180000,74.080000,-59.180000,-59.180000,-11.950000,-11.950000,62.130000,62.130000,1.480000,1.480000
Mn-Ti-S-O,5.918000,5.918000,22.107000,1.000000,251.150000,78.570000,226.570000,226.570000,86.290000,86.290000,164.860000,164.860000,0.310000,0.310000
Mn-Ti-S-Se,6.509000,6.509000,18.273000,1.000000,97.390000,64.310000,54.920000,54.920000,16.540000,16.540000,80.850000,80.850000,0.660000,0.660000
Mn-Ti-S-Te,6.443000,6.443000,18.647000,1.000000,138.450000,74.270000,98.610000,98.610000,32.090000,32.090000,106.360000,106.360000,0.540000,0.540000
Mn-Ti-Te-O,6.130000,6.130000,20.599000,1.000000,143.100000,111.590000,56.080000,56.080000,15.750000,15.750000,127.340000,127.340000,0.780000,0.780000
Mn-Ti-Te-S,6.788000,6.788000,16.800000,1.000000,121.440000,42.560000,106.520000,106.520000,39.440000,39.440000,82.000000,82.000000,0.350000,0.350000
Mn-Ti-Te-Se,6.961000,6.961000,15.975000,1.000000,69.130000,4.330000,68.860000,68.860000,32.400000,32.400000,36.730000,36.730000,0.060000,0.060000
Mn-W-O-S,5.871000,5.871000,22.457000,1.000000,316.950000,136.140000,258.470000,258.470000,90.400000,90.400000,226.550000,226.550000,0.430000,0.430000
Mn-W-O-Se,5.976000,5.976000,21.678000,1.000000,105.190000,16.410000,102.630000,102.630000,44.390000,44.390000,60.800000,60.800000,0.160000,0.160000
Mn-W-O-Te,6.082000,6.082000,20.926000,1.000000,-389.370000,-321.070000,-124.620000,-124.620000,-34.150000,-34.150000,-355.220000,-355.220000,0.820000,0.820000
Mn-W-Se-O,5.844000,5.844000,22.666000,1.000000,310.560000,90.670000,284.090000,284.090000,109.940000,109.940000,200.610000,200.610000,0.290000,0.290000
Mn-W-Se-S,6.383000,6.383000,19.000000,1.000000,215.040000,61.960000,197.190000,197.190000,76.540000,76.540000,138.500000,138.500000,0.290000,0.290000
Mn-W-Se-Te,6.772000,6.772000,16.882000,1.000000,153.550000,44.320000,140.750000,140.750000,54.610000,54.610000,98.930000,98.930000,0.290000,0.290000
Mn-W-S-O,5.795000,5.795000,23.049000,1.000000,295.510000,97.740000,263.190000,263.190000,98.890000,98.890000,196.630000,196.630000,0.330000,0.330000
Mn-W-S-Se,6.379000,6.379000,19.024000,1.000000,231.160000,49.350000,220.630000,220.630000,90.910000,90.910000,140.260000,140.260000,0.210000,0.210000
Mn-W-S-Te,6.605000,6.605000,17.744000,1.000000,155.140000,62.080000,130.300000,130.300000,46.530000,46.530000,108.610000,108.610000,0.400000,0.400000
Mn-W-Te-O,6.033000,6.033000,21.273000,1.000000,-38.080000,-171.390000,733.370000,733.370000,66.660000,66.660000,-104.740000,-104.740000,4.500000,4.500000
Mn-W-Te-S,6.503000,6.503000,18.307000,1.000000,222.760000,27.180000,219.450000,219.450000,97.790000,97.790000,124.970000,124.970000,0.120000,0.120000
Mn-W-Te-Se,6.753000,6.753000,16.978000,1.000000,187.060000,34.950000,180.530000,180.530000,76.060000,76.060000,111.010000,111.010000,0.190000,0.190000
Mo-Cr-O-S,5.801000,5.801000,23.001000,1.000000,339.970000,105.560000,307.190000,307.190000,117.200000,117.200000,222.760000,222.760000,0.310000,0.310000
Mo-Cr-O-Se,5.917000,5.917000,22.112000,1.000000,268.040000,100.700000,230.210000,230.210000,83.670000,83.670000,184.370000,184.370000,0.380000,0.380000
Mo-Cr-O-Te,6.117000,6.117000,20.693000,1.000000,199.690000,99.300000,150.310000,150.310000,50.190000,50.190000,149.500000,149.500000,0.500000,0.500000
Mo-Cr-Se-O,5.913000,5.913000,22.143000,1.000000,-94.330000,-194.210000,305.490000,305.490000,49.940000,49.940000,-144.270000,-144.270000,2.060000,2.060000
Mo-Cr-Se-S,6.312000,6.312000,19.430000,1.000000,234.690000,54.380000,222.090000,222.090000,90.160000,90.160000,144.540000,144.540000,0.230000,0.230000
Mo-Cr-Se-Te,6.709000,6.709000,17.197000,1.000000,64.770000,-68.900000,-8.510000,-8.510000,66.840000,66.840000,-2.060000,-2.060000,-1.060000,-1.060000
Mo-Cr-S-O,5.805000,5.805000,22.970000,1.000000,54.820000,-156.570000,-392.350000,-392.350000,105.700000,105.700000,-50.870000,-50.870000,-2.860000,-2.860000
Mo-Cr-S-Se,6.320000,6.320000,19.380000,1.000000,249.580000,68.690000,230.680000,230.680000,90.450000,90.450000,159.130000,159.130000,0.280000,0.280000
Mo-Cr-S-Te,6.556000,6.556000,18.010000,1.000000,175.000000,64.110000,151.510000,151.510000,55.440000,55.440000,119.560000,119.560000,0.370000,0.370000
Mo-Cr-Te-O,6.039000,6.039000,21.226000,1.000000,-304.860000,-358.200000,116.020000,116.020000,26.670000,26.670000,-331.530000,-331.530000,1.170000,1.170000
Mo-Cr-Te-S,6.538000,6.538000,18.111000,1.000000,142.000000,69.620000,107.860000,107.860000,36.190000,36.190000,105.810000,105.810000,0.490000,0.490000
Mo-Cr-Te-Se,6.876000,6.876000,16.373000,1.000000,236.190000,127.890000,166.940000,166.940000,54.150000,54.150000,182.040000,182.040000,0.540000,0.540000
Mo-Ge-O-S,5.920000,5.920000,22.091000,1.000000,130.650000,-2.090000,130.610000,130.610000,66.370000,66.370000,64.280000,64.280000,-0.020000,-0.020000
Mo-Ge-O-Se,5.827000,5.827000,22.796000,1.000000,193.930000,67.050000,170.740000,170.740000,63.440000,63.440000,130.490000,130.490000,0.350000,0.350000
Mo-Ge-O-Te,5.999000,5.999000,21.513000,1.000000,137.720000,44.370000,123.430000,123.430000,46.680000,46.680000,91.040000,91.040000,0.320000,0.320000
Mo-Ge-Se-O,6.098000,6.098000,20.815000,1.000000,265.070000,100.310000,227.110000,227.110000,82.380000,82.380000,182.690000,182.690000,0.380000,0.380000
Mo-Ge-Se-S,6.630000,6.630000,17.609000,1.000000,244.880000,81.670000,217.640000,217.640000,81.610000,81.610000,163.270000,163.270000,0.330000,0.330000
Mo-Ge-Se-Te,6.641000,6.641000,17.553000,1.000000,103.500000,24.490000,97.700000,97.700000,39.500000,39.500000,63.990000,63.990000,0.240000,0.240000
Mo-Ge-S-O,5.985000,5.985000,21.611000,1.000000,327.490000,94.490000,300.230000,300.230000,116.500000,116.500000,210.990000,210.990000,0.290000,0.290000
Mo-Ge-S-Se,6.425000,6.425000,18.755000,1.000000,129.440000,15.850000,127.500000,127.500000,56.790000,56.790000,72.650000,72.650000,0.120000,0.120000
Mo-Ge-S-Te,6.359000,6.359000,19.147000,1.000000,205.730000,98.900000,158.190000,158.190000,53.420000,53.420000,152.320000,152.320000,0.480000,0.480000
Mo-Ge-Te-O,6.227000,6.227000,19.964000,1.000000,177.410000,59.790000,157.260000,157.260000,58.810000,58.810000,118.600000,118.600000,0.340000,0.340000
Mo-Ge-Te-S,6.860000,6.860000,16.448000,1.000000,171.110000,70.150000,142.350000,142.350000,50.480000,50.480000,120.630000,120.630000,0.410000,0.410000
Mo-Ge-Te-Se,7.344000,7.344000,14.355000,1.000000,75.520000,8.900000,74.470000,74.470000,33.310000,33.310000,42.210000,42.210000,0.120000,0.120000
Mo-Hf-O-S,6.233000,6.233000,19.926000,1.000000,-152.570000,-40.910000,-141.590000,-141.590000,-55.830000,-55.830000,-96.740000,-96.740000,0.270000,0.270000
Mo-Hf-O-Se,5.994000,5.994000,21.549000,1.000000,202.590000,96.100000,157.000000,157.000000,53.240000,53.240000,149.340000,149.340000,0.470000,0.470000
Mo-Hf-O-Te,6.122000,6.122000,20.654000,1.000000,231.000000,146.660000,137.890000,137.890000,42.170000,42.170000,188.830000,188.830000,0.630000,0.630000
Mo-Hf-Se-O,6.335000,6.335000,19.289000,1.000000,204.960000,33.330000,199.540000,199.540000,85.810000,85.810000,119.150000,119.150000,0.160000,0.160000
Mo-Hf-Se-S,6.800000,6.800000,16.741000,1.000000,170.180000,54.800000,152.530000,152.530000,57.690000,57.690000,112.490000,112.490000,0.320000,0.320000
Mo-Hf-Se-Te,6.730000,6.730000,17.093000,1.000000,150.230000,68.490000,119.000000,119.000000,40.870000,40.870000,109.360000,109.360000,0.460000,0.460000
Mo-Hf-S-O,6.236000,6.236000,19.905000,1.000000,320.400000,93.850000,292.910000,292.910000,113.270000,113.270000,207.120000,207.120000,0.290000,0.290000
Mo-Hf-S-Se,6.767000,6.767000,16.907000,1.000000,133.810000,83.700000,81.450000,81.450000,25.060000,25.060000,108.750000,108.750000,0.630000,0.630000
Mo-Hf-S-Te,6.582000,6.582000,17.867000,1.000000,162.660000,72.630000,130.230000,130.230000,45.020000,45.020000,117.650000,117.650000,0.450000,0.450000
Mo-Hf-Te-O,6.486000,6.486000,18.401000,1.000000,232.570000,73.490000,209.350000,209.350000,79.540000,79.540000,153.030000,153.030000,0.320000,0.320000
Mo-Hf-Te-S,7.029000,7.029000,15.671000,1.000000,154.580000,47.680000,139.870000,139.870000,53.450000,53.450000,101.130000,101.130000,0.310000,0.310000
Mo-Hf-Te-Se,7.163000,7.163000,15.088000,1.000000,151.770000,51.430000,134.340000,134.340000,50.170000,50.170000,101.600000,101.600000,0.340000,0.340000
Mo-Mn-O-S,5.807000,5.807000,22.954000,1.000000,278.800000,88.910000,250.450000,250.450000,94.940000,94.940000,183.860000,183.860000,0.320000,0.320000
Mo-Mn-O-Se,5.855000,5.855000,22.580000,1.000000,269.970000,97.520000,234.740000,234.740000,86.220000,86.220000,183.740000,183.740000,0.360000,0.360000
Mo-Mn-O-Te,6.052000,6.052000,21.137000,1.000000,-68.310000,-150.950000,265.260000,265.260000,41.320000,41.320000,-109.630000,-109.630000,2.210000,2.210000
Mo-Mn-Se-O,5.953000,5.953000,21.844000,1.000000,134.810000,32.360000,127.040000,127.040000,51.230000,51.230000,83.580000,83.580000,0.240000,0.240000
Mo-Mn-Se-S,6.371000,6.371000,19.070000,1.000000,200.710000,54.140000,186.110000,186.110000,73.290000,73.290000,127.420000,127.420000,0.270000,0.270000
Mo-Mn-Se-Te,6.763000,6.763000,16.924000,1.000000,169.400000,46.480000,156.640000,156.640000,61.460000,61.460000,107.940000,107.940000,0.270000,0.270000
Mo-Mn-S-O,5.849000,5.849000,22.628000,1.000000,269.700000,94.370000,236.680000,236.680000,87.670000,87.670000,182.040000,182.040000,0.350000,0.350000
Mo-Mn-S-Se,6.385000,6.385000,18.991000,1.000000,196.770000,54.220000,181.830000,181.830000,71.270000,71.270000,125.490000,125.490000,0.280000,0.280000
Mo-Mn-S-Te,6.518000,6.518000,18.219000,1.000000,163.650000,78.790000,125.720000,125.720000,42.430000,42.430000,121.220000,121.220000,0.480000,0.480000
Mo-Mn-Te-O,6.074000,6.074000,20.981000,1.000000,98.160000,-6.550000,97.730000,97.730000,52.360000,52.360000,45.810000,45.810000,-0.070000,-0.070000
Mo-Mn-Te-S,6.593000,6.593000,17.808000,1.000000,147.970000,71.430000,113.490000,113.490000,38.270000,38.270000,109.700000,109.700000,0.480000,0.480000
Mo-Mn-Te-Se,6.761000,6.761000,16.935000,1.000000,119.230000,1.000000,119.220000,119.220000,59.120000,59.120000,60.110000,60.110000,0.010000,0.010000
Mo-Pb-O-S,5.930000,5.930000,22.016000,1.000000,130.620000,56.540000,106.150000,106.150000,37.040000,37.040000,93.580000,93.580000,0.430000,0.430000
Mo-Pb-O-Se,5.878000,5.878000,22.406000,1.000000,133.190000,31.060000,125.950000,125.950000,51.070000,51.070000,82.130000,82.130000,0.230000,0.230000
Mo-Pb-O-Te,6.104000,6.104000,20.775000,1.000000,111.040000,25.200000,105.320000,105.320000,42.920000,42.920000,68.120000,68.120000,0.230000,0.230000
Mo-Pb-Se-O,6.870000,6.870000,16.405000,1.000000,61.410000,-13.350000,58.510000,58.510000,37.380000,37.380000,24.030000,24.030000,-0.220000,-0.220000
Mo-Pb-Se-S,7.110000,7.110000,15.312000,1.000000,70.270000,12.390000,68.090000,68.090000,28.940000,28.940000,41.330000,41.330000,0.180000,0.180000
Mo-Pb-Se-Te,6.582000,6.582000,17.868000,1.000000,170.790000,31.550000,164.970000,164.970000,69.620000,69.620000,101.170000,101.170000,0.180000,0.180000
Mo-Pb-S-O,6.422000,6.422000,18.769000,1.000000,41.760000,-53.410000,-26.550000,-26.550000,47.580000,47.580000,-5.830000,-5.830000,-1.280000,-1.280000
Mo-Pb-S-Se,6.421000,6.421000,18.776000,1.000000,134.660000,45.200000,119.480000,119.480000,44.730000,44.730000,89.930000,89.930000,0.340000,0.340000
Mo-Pb-S-Te,6.438000,6.438000,18.675000,1.000000,176.930000,85.550000,135.570000,135.570000,45.690000,45.690000,131.240000,131.240000,0.480000,0.480000
Mo-Pb-Te-O,7.143000,7.143000,15.172000,1.000000,60.450000,17.240000,55.530000,55.530000,21.600000,21.600000,38.840000,38.840000,0.290000,0.290000
Mo-Pb-Te-S,8.091000,8.091000,11.824000,1.000000,37.200000,14.140000,31.820000,31.820000,11.530000,11.530000,25.670000,25.670000,0.380000,0.380000
Mo-Pb-Te-Se,7.097000,7.097000,15.369000,1.000000,83.840000,62.830000,36.750000,36.750000,10.500000,10.500000,73.340000,73.340000,0.750000,0.750000
Mo-Si-O-S,5.971000,5.971000,21.715000,1.000000,178.240000,38.690000,169.850000,169.850000,69.780000,69.780000,108.470000,108.470000,0.220000,0.220000
Mo-Si-O-Se,5.941000,5.941000,21.936000,1.000000,78.120000,-43.930000,53.420000,53.420000,61.030000,61.030000,17.100000,17.100000,-0.560000,-0.560000
Mo-Si-O-Te,5.974000,5.974000,21.694000,1.000000,126.260000,50.380000,106.160000,106.160000,37.940000,37.940000,88.320000,88.320000,0.400000,0.400000
Mo-Si-Se-O,5.915000,5.915000,22.124000,1.000000,-71.420000,-157.430000,275.570000,275.570000,43.000000,43.000000,-114.420000,-114.420000,2.200000,2.200000
